580844400,44061147,43995982,44258110,44192813,44193579
,,,,,
580845000,44061154,43995982,44258103,44127277,44128048
,,,,,
580845600,43995636,43995995,44192571,44127277,44128061
,,,,,
580846200,43930103,43930469,44127031,44061741,44062533
,,,,,
580846800,43799035,43799407,43995959,43930669,43931461
,,,,,
580847400,43733481,43733871,43930423,43799597,43800389
,,,,,
580848000,43602402,43668335,43799345,43734061,43734853
,,,,,
580848600,43536866,43602799,43799341,43668525,43669317
,,,,,
580849200,43536855,43537263,43733805,43668525,43603781
,,,,,
580849800,43471330,43471727,43668269,43602989,43538245
,,,,,
580850400,43340258,43406191,43602733,43537453,43472719
,,,,,
580851000,43209186,43275119,43471661,43340845,43276111
,,,,,
580851600,43143643,43209583,43340589,43209773,43210575
,,,,,
580852200,43012567,43078511,43209517,43144234,43079516
,,,,,
580852800,42947031,43012975,43078445,43013165,42948447
,,,,,
580853400,42815959,42881903,42947373,42882081,42817375
,,,,,
580854000,42684887,42750834,42816301,42750996,42686303
,,,,,
580854600,42553815,42619759,42685229,42619918,42555231
,,,,,
580855200,42422743,42488696,42554157,42488846,42424159
,,,,,
580855800,42291671,42423151,42423085,42357774,42293087
,,,,,
580856400,42160599,42292082,42292013,42226702,42162017
,,,,,
580857000,42029527,42161007,42160941,42095630,42030945
,,,,,
580857600,41898455,42029941,42029869,41964558,41899871
,,,,,
580858200,41767383,41898866,41898797,41833486,41768801
,,,,,
580858800,41636311,41833336,41833261,41767950,41572191
,,,,,
580859400,41505239,41702255,41702180,41571333,41506665
,,,,,
580860000,41439703,41571189,41571104,41505784,41375593
,,,,,
580860600,41374167,41505647,41505565,41440248,41310054
,,,,,
580861200,41243095,41440120,41374480,41374703,41244518
,,,,,
580861800,41243095,41374591,41308940,41243631,41178982
,,,,,
580862400,41112023,41309045,41243404,41243631,41113444
,,,,,
580863000,41112023,41243512,41243404,41178095,41047910
,,,,,
580863600,41046487,41177986,41177868,41112559,40982377
,,,,,
580864200,40980951,41112460,41112332,41047023,40916836
,,,,,
580864800,40915415,41046924,41046796,40981487,40851313
,,,,,
580865400,40915415,41046914,40981260,40915951,40851302
,,,,,
580866000,40849879,40981391,40981260,40915951,40785764
,,,,,
580866600,40784343,40915855,40915724,40850415,40720233
,,,,,
580867200,40784343,40915855,40850188,40784879,40720230
,,,,,
580867800,40718807,40850319,40850188,40784879,40654707
,,,,,
580868400,40653271,40784783,40784652,40719343,40589171
,,,,,
580869000,40653271,40784783,40719116,40719343,40589158
,,,,,
580869600,40587735,40719247,40719116,40653807,40523627
,,,,,
580870200,40587735,40719247,40653580,40588271,40523630
,,,,,
580870800,40522199,40653711,40653580,40588271,40458091
,,,,,
580871400,40522199,40653711,40588044,40522735,40458086
,,,,,
580872000,40522199,40588175,40588044,40522735,40392553
,,,,,
580872600,40456663,40588175,40588044,40522735,40392555
,,,,,
580873200,40456663,40522639,40522508,40457199,40392561
,,,,,
580873800,40391127,40522639,40522508,40457199,40327025
,,,,,
580874400,40391127,40457103,40456972,40391663,40327027
,,,,,
580875000,40391127,40457103,40456972,40391663,40327019
,,,,,
580875600,40325591,40457103,40456972,40391663,40261478
,,,,,
580876200,40325591,40457103,40456972,40391663,40261486
,,,,,
580876800,40325591,40391567,40391436,40326127,40261481
,,,,,
580877400,40325591,40391567,40391436,40326127,40195950
,,,,,
580878000,40260055,40391567,40391436,40326127,40195950
,,,,,
580878600,40260055,40326031,40391436,40260591,40195955
,,,,,
580879200,40260055,40326031,40325900,40260591,40195947
,,,,,
580879800,40260055,40326038,40325900,40260591,40130417
,,,,,
580880400,40194519,40326038,40325900,40260591,40130422
,,,,,
580881000,40194519,40260502,40325900,40195055,40130414
,,,,,
580881600,40194519,40260521,40260364,40195051,40130419
,,,,,
580882200,40194519,40260511,40260364,40195051,40130417
,,,,,
580882800,40194519,40260514,40260364,40195048,40064883
,,,,,
580883400,40128983,40194991,40260364,40195045,40064878
,,,,,
580884000,40128983,40194985,40260364,40129503,40064875
,,,,,
580884600,40128983,40194991,40194828,40129512,40064881
,,,,,
580885200,40128983,40194991,40194828,40129509,40064883
,,,,,
580885800,40128983,40194991,40194828,40129503,40064881
,,,,,
580886400,40128983,40194991,40194828,40129512,39999347
,,,,,
580887000,40128983,40129455,40194828,40129506,39999352
,,,,,
580887600,40063447,40129455,40194828,40129493,39999352
,,,,,
580888200,40063447,40129455,40194828,40063970,39999352
,,,,,
580888800,40063447,40129455,40194828,40063973,39999352
,,,,,
580889400,40063447,40129455,40129292,40063970,39999352
,,,,,
580890000,40063447,40129455,40129292,40063967,39999352
,,,,,
580890600,40063447,40129455,40129292,40063967,39999352
,,,,,
580891200,40063447,40129455,40129292,40063967,39933816
,,,,,
580891800,40063447,40129455,40129292,40063964,39933816
,,,,,
580892400,40063447,40129455,40129292,40063970,39999352
,,,,,
580893000,40063447,40129455,40129292,40063967,39999352
,,,,,
580893600,40063447,40129455,40194828,40129515,39999350
,,,,,
580894200,40128983,40129455,40194828,40129509,40064888
,,,,,
580894800,40128983,40194991,40260364,40129519,40064888
,,,,,
580895400,40194519,40194991,40260364,40195051,40064888
,,,,,
580896000,40194519,40260527,40325900,40260591,40130422
,,,,,
580896600,40260055,40326063,40391436,40326127,40195960
,,,,,
580897200,40325591,40391599,40456972,40391663,40261496
,,,,,
580897800,40391127,40457135,40522508,40457199,40392568
,,,,,
580898400,40522199,40522671,40588044,40522735,40458104
,,,,,
580899000,40587735,40588207,40719116,40653807,40589176
,,,,,
580899600,40718807,40719286,40850188,40784879,40720251
,,,,,
580900200,40784343,40784822,40915724,40850415,40785794
,,,,,
580900800,40849879,40850364,40981260,40915951,40851328
,,,,,
580901400,40915415,40915916,41046796,40981487,40916874
,,,,,
580902000,40980951,40915919,41112332,41047023,40982418
,,,,,
580902600,40980951,40981455,41112342,41047045,40982418
,,,,,
580903200,41046487,41046991,41177872,41112590,41047954
,,,,,
580903800,41112023,41112527,41243421,41178126,41113490
,,,,,
580904400,41177577,41178063,41308967,41243662,41179026
,,,,,
580905000,41243124,41243599,41440045,41374734,41310103
,,,,,
580905600,41374203,41309135,41505581,41440270,41375636
,,,,,
580906200,41374203,41374671,41505581,41440270,41375646
,,,,,
580906800,41439739,41440207,41571117,41505806,41441187
,,,,,
580907400,41505275,41440207,41636653,41571342,41506731
,,,,,
580908000,41570811,41505759,41702189,41636878,41572267
,,,,,
580908600,41570811,41571295,41767725,41702414,41637803
,,,,,
580909200,41701883,41636837,41833261,41767950,41703339
